keygene	nbexon	map	phys	GC_total.mean	GC_total.sd	GC3.mean	GC3.sd
LOC_Os01g13130.1.MSUv7.0	2	1	7303057	73.7571712517504	4.00955769564269	98.5714285714286	2.02030508910445
LOC_Os01g13140.1.MSUv7.0	2	1	7308893.5	63.8780759667324	12.4906232581714	84.8831775700935	13.9769237589677
LOC_Os01g13160.1.MSUv7.0	5	1	7336372	46.3955704884365	10.5936118395798	41.3170163170163	32.4179808457552
LOC_Os01g13170.1.MSUv7.0	7	1	7342966.5	52.6233527260822	12.6873569908368	62.1993778416986	28.8699647011658
LOC_Os01g13180.1.MSUv7.0	1	1	7346444.5	74.3205248359887	NA	87.6056338028169	NA
LOC_Os01g13190.1.MSUv7.0	13	1	7350262.5	48.3362368299195	8.86167906703743	43.7689247737706	19.612891208724
LOC_Os01g13200.1.MSUv7.0	11	1	7355047.5	45.0559933705958	11.1357389555599	48.8362411011521	16.8915725430204
LOC_Os01g13210.2.MSUv7.0	4	1	7364980	51.4782183222233	14.6162546881122	65.7011801585838	18.7028197347368
LOC_Os01g13229.1.MSUv7.0	12	1	7372020.5	46.50490148842	8.31758231976825	46.9168837851002	13.7190825593438
LOC_Os01g13250.1.MSUv7.0	6	1	7387029.5	52.023972930858	11.5233183965717	50.1723866973228	22.2246515884849
LOC_Os01g13260.1.MSUv7.0	11	1	7391698.5	47.1754367754765	10.0931613230127	45.8677685231477	15.0111824493506
LOC_Os01g13270.1.MSUv7.0	2	1	7402931.5	63.196303468702	8.30972299529043	85.5256591236401	14.1520166270756
LOC_Os01g13285.1.MSUv7.0	2	1	7415218	55.4233870967742	16.5086623510892	61.2745098039216	15.9445646738143
LOC_Os01g13300.1.MSUv7.0	9	1	7419727.5	45.2256682270618	6.18306018579418	48.4208283664806	16.3643294132232
LOC_Os01g13310.1.MSUv7.0	5	1	7425963	50.3404423671473	9.97917371824209	58.0200517498482	20.7151140889977
LOC_Os01g13320.1.MSUv7.0	2	1	7430359.5	73.0224914169788	1.00898995481812	95.7447041316527	2.45265285403686
LOC_Os01g13330.1.MSUv7.0	3	1	7432468	53.5785334258617	21.7176351598523	63.3117627232895	34.7118920612844
LOC_Os01g13340.1.MSUv7.0	2	1	7438799	61.7235365144671	20.1750425471587	74.4083654375344	30.0432820625215
LOC_Os01g13370.1.MSUv7.0	3	1	7452197.5	60.645513887464	15.5039414369466	71.6083308323329	20.9805018118957
LOC_Os01g13380.1.MSUv7.0	1	1	7455873	47.6958525345622	NA	52.7777777777778	NA
LOC_Os01g13390.1.MSUv7.0	3	1	7458727.5	60.0767172894268	5.50276465295597	65.0118203309693	16.9113372316352
LOC_Os01g13420.1.MSUv7.0	2	1	7471630	63.3200707338638	13.7982729096261	82.0689655172414	25.3583121528968
LOC_Os01g13430.1.MSUv7.0	1	1	7481212.5	54.2527956624873	NA	60.8341810783316	NA
LOC_Os01g13440.1.MSUv7.0	1	1	7485230.5	48.2029598308668	NA	45.5696202531646	NA
LOC_Os01g13450.1.MSUv7.0	1	1	7489591	66.2011173184357	NA	67.2268907563025	NA
LOC_Os01g13480.1.MSUv7.0	1	1	7517901.5	72.4255319148936	NA	94.6428571428571	NA
LOC_Os01g13500.1.MSUv7.0	2	1	7529392.5	61.9400726392251	10.8933823130736	58.2142857142857	18.6878220742159
LOC_Os01g13510.1.MSUv7.0	3	1	7544090.5	38.2157531252732	8.81098661371408	40.0025601638505	10.8493796483866
LOC_Os01g13520.1.MSUv7.0	14	1	7549275	52.1791546657815	9.49993906705654	59.6790111561661	20.317360288902
LOC_Os01g13530.1.MSUv7.0	9	1	7559059	48.2547757339123	6.40637330858844	46.0819527702733	20.3533623807216
LOC_Os01g13540.1.MSUv7.0	5	1	7574009	49.4152118645008	13.1547434431922	51.0462047064435	19.258218997853
LOC_Os01g13550.1.MSUv7.0	4	1	7580542.5	53.9129911200974	16.1207513641949	54.3083338319273	26.2508360127974
LOC_Os01g13560.1.MSUv7.0	2	1	7588776.5	66.9237385321101	0.0689266931202602	91.5873290635278	4.1126515229129
LOC_Os01g13570.1.MSUv7.0	7	1	7591686.5	50.3601878671914	13.4827154445012	51.1884387751318	14.7100610750565
LOC_Os01g13570.2.MSUv7.0	7	1	7591742.5	49.3624554408876	14.2958616197197	52.6170102037033	15.0568970420148
LOC_Os01g13590.1.MSUv7.0	2	1	7603088.5	57.3329670665079	10.01858705939	78.9524599226092	16.6711466100642
LOC_Os01g13600.1.MSUv7.0	3	1	7605953.5	58.5253271303053	7.81770798314864	65.7708333333333	12.5493297463782
LOC_Os01g13610.1.MSUv7.0	5	1	7621922	66.271483830158	3.75729937292942	92.6991421693905	2.04189318377112
LOC_Os01g13670.1.MSUv7.0	1	1	7657890	67.1511627906977	NA	78.9473684210526	NA
LOC_Os01g13680.1.MSUv7.0	1	1	7661165.5	64.4351464435146	NA	89.873417721519	NA
LOC_Os01g13690.2.MSUv7.0	3	1	7666574	59.9686317333376	6.63065842592246	72.008547008547	21.3407952515365
LOC_Os01g13700.1.MSUv7.0	2	1	7671327.5	61.138563595749	19.1554954194041	79.5258187663251	27.1647210293084
LOC_Os01g13710.1.MSUv7.0	5	1	7674634	62.0995232105642	7.84826091583128	85.1481755578411	13.3429482279708
LOC_Os01g13720.1.MSUv7.0	3	1	7678177.5	63.26194079075	20.2208274688725	62.0876269552969	41.7615337875797
LOC_Os01g13720.2.MSUv7.0	3	1	7678157	63.6606648736846	19.5606990544491	57.3257221933922	49.9493481627522
LOC_Os01g13730.1.MSUv7.0	17	1	7682363	46.1125859203716	6.53369058487635	44.091671967338	18.3628892330877
LOC_Os01g13740.1.MSUv7.0	6	1	7690359	68.5097205338804	5.63319575476799	81.4763901748416	10.3109923468797
LOC_Os01g13740.2.MSUv7.0	5	1	7690359	66.8404856013552	4.33226598498997	80.0085103150731	10.8044282288055
LOC_Os01g13770.1.MSUv7.0	12	1	7720388.5	50.013643750372	12.5869659999978	58.4536214250888	17.3317337323424
LOC_Os01g13770.3.MSUv7.0	11	1	7719983	44.4313144828736	10.2933625164757	56.9643770439225	18.2420624500398
LOC_Os01g13780.1.MSUv7.0	1	1	7724611.5	67.4698795180723	NA	58.2474226804124	NA
LOC_Os01g13800.1.MSUv7.0	2	1	7740776	59.1727476790477	4.11078369159261	78.1335352615729	2.54227147413439
LOC_Os01g13810.1.MSUv7.0	4	1	7745994.5	59.1621181715993	10.1161046436775	73.2575712083909	22.1720781201593
LOC_Os01g13830.1.MSUv7.0	6	1	7758069.5	60.7785909799564	3.99470228547137	66.4088650056757	9.70924238001689
LOC_Os01g13840.1.MSUv7.0	4	1	7765233.5	61.1328680150031	18.081219432627	62.4923685840538	23.0111643446775
LOC_Os01g13850.1.MSUv7.0	1	1	7767389	69.5054945054945	NA	92.5925925925926	NA
LOC_Os01g13860.1.MSUv7.0	3	1	7773121	64.167008388218	11.9357456376932	76.2951496388029	28.736156177979
LOC_Os01g13870.1.MSUv7.0	1	1	7776686.5	64.6921278254092	NA	82.4766355140187	NA
LOC_Os01g13880.1.MSUv7.0	2	1	7780652.5	61.2380952380952	2.96311413068649	59.6153846153846	13.5982073305105
LOC_Os01g13910.1.MSUv7.0	7	1	7793239	45.5720852432181	7.06955065380831	53.3282032059621	14.8848005767605
LOC_Os01g13920.1.MSUv7.0	1	1	7796479	67.0616113744076	NA	77.1428571428571	NA
LOC_Os01g13930.1.MSUv7.0	2	1	7804895.5	72.0746149785328	1.49530528414625	90.3530377668309	0.17416423181934
LOC_Os01g13940.1.MSUv7.0	12	1	7808985.5	43.435723519467	8.70517889582641	43.7371096813082	17.1296133385884
LOC_Os01g13950.1.MSUv7.0	1	1	7817990	75.8536585365854	NA	91.2408759124088	NA
LOC_Os01g13960.1.MSUv7.0	8	1	7825401.5	59.5199722434444	5.14093561416407	60.1244663542775	9.0373269791844
LOC_Os01g14000.1.MSUv7.0	2	1	7844503	58.3333333333333	28.6209887623127	64.3500643500643	23.6612307732951
LOC_Os01g14010.1.MSUv7.0	3	1	7848775	65.9217790182796	5.896259251398	79.3109859387696	22.4619863058956
LOC_Os01g14020.1.MSUv7.0	4	1	7854104	49.1294253782546	12.1270218253397	48.3141762452107	34.5049736870289
LOC_Os01g14030.1.MSUv7.0	1	1	7856865.5	73.9652870493992	NA	92.8	NA
LOC_Os01g14040.1.MSUv7.0	8	1	7859010	46.9441472743761	13.9100167492005	48.0251419679611	25.0247108293865
LOC_Os01g14050.1.MSUv7.0	12	1	7864948.5	43.4335367488392	7.91118951302025	42.3204615826564	18.5660062353416
LOC_Os01g14060.1.MSUv7.0	2	1	7871501.5	73.2803316136649	10.7252060353223	76.8402777777778	5.25419622131674
LOC_Os01g14070.1.MSUv7.0	4	1	7877418	56.6280492546629	14.2578227966532	45.8053701474754	26.6147624359594
LOC_Os01g14080.1.MSUv7.0	2	1	7881274.5	59.652805995756	14.018266631406	74.1596983111986	29.1004758284675
LOC_Os01g14090.1.MSUv7.0	7	1	7892964	45.7435436563869	4.63296802089754	38.5245018495188	9.87813016321659
LOC_Os01g14100.1.MSUv7.0	7	1	7897843	46.9888523566811	11.5799282349652	51.5741491028256	21.3237917740327
LOC_Os01g14110.1.MSUv7.0	1	1	7904139.5	78.7136294027565	NA	95.852534562212	NA
LOC_Os01g14120.1.MSUv7.0	2	1	7924591	54.4781731788192	6.814118265357	62.8942486085343	13.9059960678616
LOC_Os01g14130.1.MSUv7.0	1	1	7927208.5	71.3266761768902	NA	89.6995708154506	NA
LOC_Os01g14140.1.MSUv7.0	4	1	7929052.5	54.0552503052503	4.54170147996281	58.5865384615385	17.1647799496824
LOC_Os01g14170.1.MSUv7.0	4	1	7942068	49.5569204935495	15.1755388505068	53.9355078524301	25.7796828559921
LOC_Os01g14180.1.MSUv7.0	2	1	7946084.5	50.4683292354526	27.8587322174538	70.662100456621	29.2206226928687
LOC_Os01g14200.1.MSUv7.0	17	1	7958861.5	46.7051941458313	4.58436051161667	45.4359580896688	9.81326779803835
LOC_Os01g14210.1.MSUv7.0	1	1	7970308.5	69.8768197088466	NA	69.1275167785235	NA
LOC_Os01g14230.1.MSUv7.0	1	1	7981109.5	62.3529411764706	NA	79.1666666666667	NA
LOC_Os01g14240.1.MSUv7.0	1	1	7984832.5	56.3876651982379	NA	61.3333333333333	NA
LOC_Os01g14250.1.MSUv7.0	2	1	7989519	56.7103691025931	14.625307370749	61.8570375829034	5.98200873104019
LOC_Os01g14270.1.MSUv7.0	9	1	8000250.5	52.8916321019946	13.3328134199298	53.9559059109676	18.9175802113239
LOC_Os01g14280.1.MSUv7.0	1	1	8004648	64.8767605633803	NA	74.8677248677249	NA
LOC_Os01g14310.1.MSUv7.0	2	1	8017793.5	54.4090719033407	14.3497093951594	75.1121372031662	14.3007215772952
LOC_Os01g14320.1.MSUv7.0	1	1	8024361	69.4250871080139	NA	93.979057591623	NA
LOC_Os01g14330.1.MSUv7.0	2	1	8031363	57.6109455207816	18.8778424899489	54.8971861471861	43.9645937003974
LOC_Os01g14360.1.MSUv7.0	1	1	8041083	72.0472440944882	NA	88.0952380952381	NA
LOC_Os01g14380.1.MSUv7.0	1	1	8057829	65.5660377358491	NA	81.4285714285714	NA
LOC_Os01g14390.1.MSUv7.0	1	1	8059383.5	67.3060884070058	NA	86.25	NA
LOC_Os01g14400.1.MSUv7.0	1	1	8060605	55.8704453441296	NA	53.0487804878049	NA
LOC_Os01g14410.1.MSUv7.0	2	1	8062357.5	75.8274053532674	0.56055306080317	87.5739247311828	14.8359366321533
LOC_Os01g14420.1.MSUv7.0	4	1	8066960.5	55.1724824248569	10.2693286477451	59.9194555444556	24.1678945412213
LOC_Os01g14430.1.MSUv7.0	1	1	8071465	78.4256559766764	NA	92.5438596491228	NA
LOC_Os01g14440.1.MSUv7.0	5	1	8085527	67.9880022445957	3.59876994576608	86.0610454417064	4.7607577302494
LOC_Os01g14510.1.MSUv7.0	5	1	8126834	60.0248709347031	7.80583437902412	89.7742750626665	9.40373438034186
LOC_Os01g14514.1.MSUv7.0	1	1	8130677	57.8199052132701	NA	62.4113475177305	NA
LOC_Os01g14514.2.MSUv7.0	2	1	8130648	67.9022565611969	0.437930984178554	71.1111111111111	1.57134840263676
LOC_Os01g14520.1.MSUv7.0	1	1	8134886	66.5354330708661	NA	91.4201183431953	NA
LOC_Os01g14530.1.MSUv7.0	4	1	8147335.5	64.59558228459	5.72679885485994	90.6860452166165	4.09097539989154
LOC_Os01g14540.1.MSUv7.0	1	1	8153385.5	69.2874692874693	NA	96.2962962962963	NA
LOC_Os01g14550.1.MSUv7.0	4	1	8160594	57.2006740463116	2.54466531408268	72.9661508704062	12.9157640952655
LOC_Os01g14590.1.MSUv7.0	4	1	8176814.5	58.8619744234803	1.40122934222297	77.8482967977648	9.94640853693679
LOC_Os01g14620.1.MSUv7.0	1	1	8190461	46.6321243523316	NA	49.21875	NA
LOC_Os01g14630.1.MSUv7.0	1	1	8191717	73.3628318584071	NA	95.2254641909814	NA
LOC_Os01g14640.1.MSUv7.0	1	1	8193860	72.5705329153605	NA	92.4882629107981	NA
LOC_Os01g14650.1.MSUv7.0	2	1	8196649	70.1142452734809	2.63082899076579	91.9002050580998	8.74821103176799
LOC_Os01g14660.1.MSUv7.0	2	1	8202353	68.7358930029294	1.85495403747375	97.0129870129871	2.2039691881139
LOC_Os01g14670.1.MSUv7.0	2	1	8205478	71.0664428815004	1.97611629759348	93.2020177756425	8.8324651985829
LOC_Os01g14720.1.MSUv7.0	1	1	8235364	63.8592750533049	NA	73.3974358974359	NA
LOC_Os01g14750.1.MSUv7.0	1	1	8242762	74.6323529411765	NA	91.1111111111111	NA
LOC_Os01g14760.1.MSUv7.0	1	1	8248122	72.9057591623037	NA	96.4566929133858	NA
LOC_Os01g14780.1.MSUv7.0	3	1	8268590	56.0564918851436	7.19421747033669	53.2694327731092	11.9538741047536
LOC_Os01g14800.1.MSUv7.0	1	1	8273713.5	72.5274725274725	NA	86.8421052631579	NA
LOC_Os01g14810.1.MSUv7.0	17	1	8279530.5	45.5058417665812	9.18706157109274	42.4329332959481	15.0255636644306
LOC_Os01g14820.1.MSUv7.0	5	1	8286556.5	49.8354748277546	14.2462667821862	51.7734213556702	27.4526188455519
LOC_Os01g14830.1.MSUv7.0	5	1	8293595.5	51.2219940784808	12.5218808126895	47.4937193953588	28.4416029215798
LOC_Os01g14840.1.MSUv7.0	6	1	8299818	49.8440529250885	14.3418959147408	54.9866073063624	21.3343750900603
LOC_Os01g14850.1.MSUv7.0	1	1	8306293.5	74.7945205479452	NA	97.5206611570248	NA
LOC_Os01g14860.3.MSUv7.0	12	1	8332280	45.3208138644264	3.19726076114914	44.2414771897801	6.69128063984178
LOC_Os01g14870.1.MSUv7.0	5	1	8336010	60.6979929266592	12.7009596394825	58.1109584859585	30.5268777085331
LOC_Os01g14880.1.MSUv7.0	1	1	8339303	64.4628099173554	NA	78.75	NA
LOC_Os01g14890.1.MSUv7.0	6	1	8344728	66.9813639268301	4.78726917763142	85.6409426263681	11.8379099448601
LOC_Os01g14900.1.MSUv7.0	2	1	8349360	73.1253552023589	0.211319178681911	94.0854184641933	2.80036248977246
LOC_Os01g14910.1.MSUv7.0	2	1	8354748	60.7909292035398	2.8863097594893	76.2670565302144	7.37431048605853
LOC_Os01g14926.1.MSUv7.0	1	1	8364928.5	69.3830921553694	NA	99.3135011441648	NA
LOC_Os01g14932.1.MSUv7.0	8	1	8371280.5	47.9146076280669	10.5243003405926	40.4799209091448	13.9473058838202
LOC_Os01g14932.2.MSUv7.0	9	1	8371280.5	47.9116435621131	9.91557282757905	37.7281191479695	16.0699012721708
LOC_Os01g14940.1.MSUv7.0	1	1	8380319.5	67.9174484052533	NA	96.0674157303371	NA
LOC_Os01g14960.1.MSUv7.0	2	1	8388302	73.2936129887543	0.679351734207122	94.714948172395	6.56764481707639
LOC_Os01g14970.1.MSUv7.0	1	1	8394997	73.4309623430962	NA	89.3416927899686	NA
LOC_Os01g14990.1.MSUv7.0	3	1	8401936.5	61.2763986451158	12.409095473716	78.5115365350714	21.174364936442
LOC_Os01g15000.1.MSUv7.0	5	1	8406342	56.3016288882622	13.8265157561631	61.9893920157991	25.9834088491361
LOC_Os01g15010.1.MSUv7.0	3	1	8416540.5	60.5347487277354	5.04798503925961	90.4013177598083	14.6120163045182
LOC_Os01g15020.1.MSUv7.0	25	1	8425729.5	44.4394147274742	4.86772849504706	38.0523362365698	15.4385703129993
LOC_Os01g15020.2.MSUv7.0	25	1	8425729.5	44.4507580110563	4.86456384826786	38.0523362365698	15.4385703129993
LOC_Os01g15039.1.MSUv7.0	2	1	8449625	70.4538760208864	1.74575566275002	92.1600965406275	0.802108255408704
LOC_Os01g15060.1.MSUv7.0	1	1	8455682	68.2352941176471	NA	89.4273127753304	NA
LOC_Os01g15080.1.MSUv7.0	3	1	8458334.5	49.2991733596889	5.19803936037794	51.9960741013372	9.87548772813351
LOC_Os01g15100.1.MSUv7.0	2	1	8471656	72.532776930024	3.66864905314933	85.0712250712251	15.8746479650997
LOC_Os01g15110.1.MSUv7.0	7	1	8477570	49.6845095644845	12.0401715962386	55.1224102101417	22.4393510591192
LOC_Os01g15120.1.MSUv7.0	3	1	8488077.5	54.4708627423942	17.6253636095482	62.0833333333333	31.1832620701128
LOC_Os01g15130.1.MSUv7.0	4	1	8491556	59.5347741613302	16.5078773518958	72.4087257232749	28.2291874763575
LOC_Os01g15150.1.MSUv7.0	1	1	8496665.5	52.5606469002695	NA	61.2903225806452	NA
LOC_Os01g15170.1.MSUv7.0	2	1	8505360	55.7114871483095	5.5337130138455	62.885825591849	4.68296669590134
LOC_Os01g15190.1.MSUv7.0	7	1	8516954	46.7886773051446	3.74552158393979	42.6882615603133	8.1992085031645
LOC_Os01g15200.1.MSUv7.0	2	1	8521270.5	45.7865168539326	5.95876500999897	47.6920740965684	2.46939811225186
LOC_Os01g15210.1.MSUv7.0	3	1	8523493	68.2362273342737	4.93670694541789	79.7617536862461	8.11603760274089
LOC_Os01g15220.1.MSUv7.0	2	1	8525662.5	72.4512785851076	4.67581030254034	76.9426104621635	6.89509913599886
LOC_Os01g15229.1.MSUv7.0	1	1	8527954	67.125	NA	89.8876404494382	NA
LOC_Os01g15240.1.MSUv7.0	1	1	8532565.5	59.97171145686	NA	58.7234042553191	NA
LOC_Os01g15250.1.MSUv7.0	1	1	8536358.5	68.983174835406	NA	89.010989010989	NA
LOC_Os01g15260.1.MSUv7.0	3	1	8542510.5	58.0780167407585	18.319604241364	83.781512605042	23.0697906153652
LOC_Os01g15270.1.MSUv7.0	1	1	8546283	62.1301775147929	NA	66.9642857142857	NA
LOC_Os01g15300.1.MSUv7.0	14	1	8565272.5	43.7302229448108	8.29012507187849	40.9972547576594	16.7128038297855
LOC_Os01g15300.2.MSUv7.0	14	1	8565272.5	43.6310165956045	8.34276106947071	40.2829690433737	17.2699541788874
LOC_Os01g15310.1.MSUv7.0	7	1	8572721.5	50.0729471185002	25.4582369569295	52.4419152276295	30.1892122883953
LOC_Os01g15320.1.MSUv7.0	1	1	8577695.5	75.4430379746835	NA	94.6564885496183	NA
LOC_Os01g15330.1.MSUv7.0	2	1	8585093	58.5824680749493	5.64360496382031	58.6234817813765	8.47383025227604
LOC_Os01g15340.1.MSUv7.0	1	1	8586681.5	66.5653495440729	NA	95.4128440366973	NA
LOC_Os01g15350.1.MSUv7.0	7	1	8596783	54.8545622422431	13.2690712867661	47.7092800000921	21.6071065602819
LOC_Os01g15410.1.MSUv7.0	2	1	8636757	62.884012539185	6.6499070331023	77.5189393939394	17.0616295309026
LOC_Os01g15470.1.MSUv7.0	5	1	8685174	48.7461586346293	4.86880833256382	45.7857403674789	9.5619074719623
LOC_Os01g15470.2.MSUv7.0	4	1	8685584	47.4558903915695	3.94852422014935	42.6890478634827	7.42348069787304
LOC_Os01g15480.1.MSUv7.0	10	1	8695885	44.4436090931095	8.25561076410227	50.0211496298376	26.4824695461554
LOC_Os01g15490.1.MSUv7.0	16	1	8704975	44.385153927395	7.85902320792894	41.1286923599367	19.8476528025695
LOC_Os01g15490.2.MSUv7.0	16	1	8704975	44.4044880205243	7.86623047391218	41.012951619196	19.7862569167267
LOC_Os01g15490.3.MSUv7.0	13	1	8705540	44.7567189163926	8.35636073988972	41.5520315959279	21.2083802031201
LOC_Os01g15510.1.MSUv7.0	2	1	8716151.5	70.5007925433189	2.7163254142962	79.9324324324324	14.0465806533004
LOC_Os01g15520.1.MSUv7.0	6	1	8719375.5	49.7365665701645	5.90920991798963	50.994623655914	28.6696039482058
LOC_Os01g15530.1.MSUv7.0	1	1	8733182.5	57.776307081403	NA	63.4920634920635	NA
LOC_Os01g15540.1.MSUv7.0	10	1	8738271.5	39.2429617689636	3.72701619863214	34.1843885392154	9.77279605033996
LOC_Os01g15550.1.MSUv7.0	1	1	8746298.5	72.502937720329	NA	90.4593639575972	NA
LOC_Os01g15560.1.MSUv7.0	1	1	8748265.5	53.1764705882353	NA	59.1549295774648	NA
LOC_Os01g15580.1.MSUv7.0	1	1	8753092	50.5415162454874	NA	59.3194122196442	NA
LOC_Os01g15590.1.MSUv7.0	1	1	8757747.5	72.3768736616702	NA	70.5128205128205	NA
LOC_Os01g15600.1.MSUv7.0	5	1	8761358	51.3275826281018	9.48241841617148	59.0860731497986	25.7295384587394
LOC_Os01g15610.1.MSUv7.0	3	1	8772070.5	51.0029123780388	8.61683077849687	70.0854700854701	5.92154122245767
LOC_Os01g15660.1.MSUv7.0	8	1	8811212.5	49.660674865015	11.7206699841515	48.0496652936463	24.3913534153024
LOC_Os01g15680.1.MSUv7.0	3	1	8821960.5	56.1640304043378	15.3089528419252	43.3823529411765	47.9409509197148
LOC_Os01g15680.2.MSUv7.0	3	1	8821947.5	52.7545255390292	18.0169457136973	62.8801703163017	27.8973485399863
LOC_Os01g15709.1.MSUv7.0	2	1	8836288	70.9165129480774	1.59522343813815	93.0467571644042	0.405279904752459
LOC_Os01g15720.1.MSUv7.0	5	1	8843699	34.0112056806179	3.81146442031387	30.5199765077411	9.2613338975422
LOC_Os01g15740.1.MSUv7.0	4	1	8855145	59.3222067850256	14.0980773964666	65.9714769775938	18.2923825565024
LOC_Os01g15770.1.MSUv7.0	5	1	8884320	62.1643097853953	9.22772576032667	86.1086775483011	15.5496745195876
LOC_Os01g15780.2.MSUv7.0	6	1	8889252.5	49.9772421619815	12.4855593555655	51.3697610215271	22.7976870184907
LOC_Os01g15790.4.MSUv7.0	13	1	8895867	41.7471952008049	5.41731109723558	39.0926302964759	7.73873608670029
LOC_Os01g15800.1.MSUv7.0	3	1	8901445.5	66.5150936409877	7.28012905607029	87.0479155966444	4.63016728528053
LOC_Os01g15810.1.MSUv7.0	4	1	8904493	47.6319437722667	2.66046352432638	46.2575259989053	14.0736772241609
LOC_Os01g15830.1.MSUv7.0	4	1	8918828.5	58.7118031915333	3.09405453768959	77.7338527350775	3.51568961536289
LOC_Os01g15840.1.MSUv7.0	1	1	8923481	48.6779481755685	NA	50.4761904761905	NA
LOC_Os01g15850.1.MSUv7.0	7	1	8927217.5	49.2790934766887	13.8103626104508	43.3194249529632	23.6675306999947
LOC_Os01g15900.1.MSUv7.0	2	1	8951057.5	61.1585542598498	16.015497967163	66.0434233573669	19.1603499468529
LOC_Os01g15910.1.MSUv7.0	20	1	8962809	46.4424677152999	9.2763060291282	51.9463579926828	15.1663446102469
LOC_Os01g15920.1.MSUv7.0	1	1	8968830	60.1941747572816	NA	77.9411764705882	NA
LOC_Os01g15934.1.MSUv7.0	8	1	8975893	50.0172138125269	8.94911019233228	54.4566346600703	14.9858096941287
LOC_Os01g15950.1.MSUv7.0	1	1	8979142.5	62.5454545454545	NA	81.3186813186813	NA
LOC_Os01g15970.1.MSUv7.0	3	1	8986642.5	68.1128258714466	8.10480694693139	80.5879305879306	16.8774841413392
LOC_Os01g15979.1.MSUv7.0	6	1	8990635	52.8119142071715	11.822180476505	46.8884220354809	27.7246242303277
LOC_Os01g15990.1.MSUv7.0	1	1	8996103.5	73.0500951173114	NA	87.6425855513308	NA
LOC_Os01g16020.1.MSUv7.0	1	1	9018897.5	75.8193736343773	NA	98.0349344978166	NA
LOC_Os01g16030.3.MSUv7.0	6	1	9021533.5	52.516115046144	13.5895022959826	63.2373722435834	19.1114244952388
LOC_Os01g16040.1.MSUv7.0	10	1	9027157	48.6411425535813	12.6180967220194	48.0818765029291	24.5967852500528
LOC_Os01g16070.1.MSUv7.0	2	1	9053719.5	77.7184362315745	6.42000388814955	77.5106082036775	11.6017519968373
LOC_Os01g16080.1.MSUv7.0	4	1	9059564.5	53.503573305147	14.8424293986433	53.8445033806087	23.331799586203
LOC_Os01g16090.1.MSUv7.0	1	1	9065946	63.7228260869565	NA	68.1632653061225	NA
LOC_Os01g16100.1.MSUv7.0	7	1	9069593	50.4265867800441	15.4314970305852	56.5822393173665	26.1281700788389
LOC_Os01g16110.1.MSUv7.0	14	1	9079231.5	43.7033454866608	11.4430593424953	40.9182127186262	15.2026473339458
LOC_Os01g16110.2.MSUv7.0	14	1	9079231.5	43.789394831772	11.4465200336582	41.0240851071073	15.1453811008116
LOC_Os01g16120.1.MSUv7.0	1	1	9088461	74.7557003257329	NA	97.5609756097561	NA
LOC_Os01g16140.1.MSUv7.0	1	1	9114127.5	70.5179282868526	NA	90.4761904761905	NA
LOC_Os01g16146.1.MSUv7.0	6	1	9116036	56.5246180487719	11.9343970096181	67.1722081470509	31.2798631703266
LOC_Os01g16152.1.MSUv7.0	5	1	9119848.5	53.7984601478735	12.0985977337067	64.403400731674	26.4694920441038
LOC_Os01g16180.1.MSUv7.0	6	1	9163690.5	45.1400286003074	4.14671874227578	37.394939522727	7.99588202624424
LOC_Os01g16190.1.MSUv7.0	6	1	9168055.5	52.9026288663973	11.8550402236875	67.1481257286342	26.4336639244434
LOC_Os01g16200.1.MSUv7.0	1	1	9172263.5	70.4169944925256	NA	90.8018867924528	NA
LOC_Os01g16220.1.MSUv7.0	2	1	9180650.5	58.2863717407537	14.2197200681091	64.8701352584848	23.0890812710071
LOC_Os01g16230.1.MSUv7.0	1	1	9192844	72.5210084033613	NA	91.6876574307305	NA
LOC_Os01g16240.1.MSUv7.0	2	1	9197320.5	56.668453976765	8.48275373605739	81.4516129032258	26.2313805924042
LOC_Os01g16260.1.MSUv7.0	17	1	9208005	44.806642946274	8.49510768107653	41.4275948304943	19.3708453943625
LOC_Os01g16260.3.MSUv7.0	12	1	9209264.5	45.0166656813078	9.24129322344587	41.8578525694315	20.9022478507785
LOC_Os01g16280.1.MSUv7.0	2	1	9221293	55.7430240103829	13.3987787220293	70.3227931488801	3.02779583512023
LOC_Os01g16290.1.MSUv7.0	21	1	9230944	45.4705413815724	10.5256198594692	40.3513921052607	17.8530652936098
LOC_Os01g16290.2.MSUv7.0	17	1	9230027.5	45.8978416625008	11.5720830554637	39.9624953003944	19.2954511626725
LOC_Os01g16300.1.MSUv7.0	1	1	9243683	57.7464788732394	NA	57.8947368421053	NA
LOC_Os01g16310.1.MSUv7.0	7	1	9249410.5	62.0458949317266	10.0633132758321	80.9616242250734	16.060783968915
LOC_Os01g16320.1.MSUv7.0	3	1	9255328	61.7140701088218	16.0566566599888	64.1284921687043	28.757713366474
LOC_Os01g16330.1.MSUv7.0	8	1	9261641	51.9265127221598	14.8467851994933	56.1281721251214	24.5132241584243
LOC_Os01g16340.1.MSUv7.0	6	1	9266572	54.0632029147519	12.6294571653084	56.7782988616322	24.1532947812218
LOC_Os01g16350.1.MSUv7.0	8	1	9270824	49.3259516550622	11.4174836982055	44.9932574569671	20.2266734886496
LOC_Os01g16360.1.MSUv7.0	1	1	9288961	68.1818181818182	NA	87.6543209876543	NA
