keygene	nbexon	map	phys	GC_total.mean	GC_total.sd	GC3.mean	GC3.sd
Bradi1g11357.1.v3.1	2	1	8412724	64.6627126767313	12.8060376199792	66.4409534127844	20.2632441629298
Bradi1g11365.1.v3.1	5	1	8428157.5	51.7159874930959	9.25316813426068	60.4993252361673	20.4948081061251
Bradi1g11390.1.v3.1	8	1	8451457	58.2867583171843	8.04128409350597	80.2673678372318	9.53568247619401
Bradi1g11397.1.v3.1	6	1	8455004	48.2113548409436	11.0862944732806	48.983715621284	16.7183082044775
Bradi1g11410.1.v3.1	5	1	8460157.5	49.3014666493406	14.49287675581	47.3323201621074	21.049953689146
Bradi1g11420.2.v3.1	10	1	8475167	46.5353654140615	4.3412907808625	46.2634381747285	11.0782416870438
Bradi1g11426.1.v3.1	2	1	8481066	55.2783993681716	5.48224159693139	54.225352112676	4.97962521962353
Bradi1g11430.1.v3.1	2	1	8485339.5	58.3898914435033	10.161226504345	62.3703293880535	23.5734861628949
Bradi1g11435.1.v3.1	5	1	8504575	58.7703510700647	8.58184975438003	70.2630946183783	5.2897485823965
Bradi1g11440.2.v3.1	18	1	8518229.5	46.4243479090767	6.76529722333018	42.3357022897034	11.1102056563572
Bradi1g11450.1.v3.1	13	1	8523625.5	58.9755220731687	6.29707182683833	73.6759624248437	13.6567269219291
Bradi1g11465.1.v3.1	11	1	8532473	48.6081564712345	8.97669923026418	52.4103948993693	21.2730453806243
Bradi1g11490.1.v3.1	9	1	8546414	47.8922880311224	10.8059434441349	46.7893866545378	17.6992837568263
Bradi1g11490.2.v3.1	9	1	8546933	46.386745365487	7.08900416116116	48.1011150495995	21.2356482230067
Bradi1g11500.1.v3.1	16	1	8558362.5	47.7582900236849	9.60709289520101	47.5964800927877	18.5490527269308
Bradi1g11510.1.v3.1	2	1	8563459.5	64.6849179048903	4.82705256847449	85.5263157894736	3.10134553151994
Bradi1g11520.2.v3.1	5	1	8566679.5	52.4443634026618	12.0898337332873	54.1944301479617	24.5901279842476
Bradi1g11525.1.v3.1	1	1	8571304.5	71.7162032598274	NA	91.9308357348703	NA
Bradi1g11530.2.v3.1	9	1	8577470.5	42.5141364408367	4.68926477689269	40.6117470141714	9.04043595795723
Bradi1g11550.2.v3.1	6	1	8592015.5	48.9494569757727	10.7795671660356	45.8255762168634	19.4197939395706
Bradi1g11557.1.v3.1	1	1	8596695.5	59.4495412844037	NA	73.6263736263736	NA
Bradi1g11567.1.v3.1	7	1	8600046	57.1336835310072	8.24952869266265	70.2480934758677	17.0217939594626
Bradi1g11573.1.v3.1	1	1	8613170	66.9354838709677	NA	57.3170731707317	NA
Bradi1g11580.1.v3.1	1	1	8614464.5	71.2753277711561	NA	96.0714285714286	NA
Bradi1g11610.1.v3.1	3	1	8625003.5	54.526988496892	17.2654336590363	62.5136388434261	27.4674006648868
Bradi1g11620.1.v3.1	7	1	8629942	64.2254474071424	7.52920300438567	89.1529847745437	10.1371701095472
Bradi1g11620.2.v3.1	5	1	8629721.5	63.1541464391171	5.17836965872589	87.785168249778	7.87254183035301
Bradi1g11630.1.v3.1	2	1	8633328	62.6930501930502	7.8491582853719	84.0266402942176	6.55817118503209
Bradi1g11640.1.v3.1	19	1	8640377	43.5092535588748	6.38932009706437	37.3157304154791	11.4148880277895
Bradi1g11645.1.v3.1	2	1	8650039	59.2267174220963	6.83882930635894	59.6767836026803	7.69260826202155
Bradi1g11670.1.v3.1	9	1	8667925.5	54.6259124049505	8.06651471441793	64.9771439276292	19.9784267787609
Bradi1g11680.1.v3.1	8	1	8685540.5	63.1595703127802	3.45918370578639	93.0370188621768	4.38763128428096
Bradi1g11687.2.v3.1	2	1	8696045.5	60.6222034268253	20.6940436767366	65.9863523573201	32.8725695918857
Bradi1g11700.1.v3.1	6	1	8700831	49.4691540343714	9.72683906110359	59.2624459069059	26.1710513718319
Bradi1g11710.1.v3.1	2	1	8707055.5	70.9390055449504	1.40122969092508	89.0182186234817	6.22654756712849
Bradi1g11710.2.v3.1	2	1	8707055.5	70.9649122807018	1.36459203386877	89.6792763157895	5.29167081315587
Bradi1g11720.1.v3.1	4	1	8710555.5	51.9467918104938	11.8224033440501	52.3179491045046	20.3052898201806
Bradi1g11725.1.v3.1	3	1	8710983	52.554937899523	5.98929297931924	64.632643493403	6.65016971998999
Bradi1g11730.1.v3.1	14	1	8719125.5	44.6949256509379	8.99111326961932	47.1771844651149	22.8826656334436
Bradi1g11750.1.v3.1	1	1	8732305.5	73.286467486819	NA	89.4736842105263	NA
Bradi1g11754.1.v3.1	4	1	8737165.5	53.6395266766663	7.4231987627733	62.420286615007	14.4628099870341
Bradi1g11757.1.v3.1	1	1	8740546	63.1336405529954	NA	67.3611111111111	NA
Bradi1g11770.1.v3.1	5	1	8756359.5	50.2906073028472	7.07174941383673	63.0849974398362	25.0771028807469
Bradi1g11780.1.v3.1	11	1	8764526.5	45.4861180077281	9.40071130849002	43.3782960689689	20.715089013392
Bradi1g11785.1.v3.1	1	1	8768077.5	64.8132059079062	NA	73.1070496083551	NA
Bradi1g11790.1.v3.1	6	1	8773265.5	62.7248813260595	6.70936242403901	78.3052659216572	13.1188102799092
Bradi1g11805.1.v3.1	1	1	8788114.5	73.8170347003155	NA	87.7358490566038	NA
Bradi1g11810.1.v3.1	3	1	8791007.5	56.2460031506871	13.9790881770048	45.9927536231884	47.3001533333246
Bradi1g11817.2.v3.1	23	1	8798443.5	44.4687931456939	8.10945620970384	40.094843831968	17.7401654216526
Bradi1g11817.3.v3.1	23	1	8798474	44.2437796945397	8.10232890985237	40.0056576558253	17.6492293958295
Bradi1g11830.1.v3.1	3	1	8804575.5	57.0244092462768	11.1238315449255	75.2674085096289	25.7138377808607
Bradi1g11837.2.v3.1	6	1	8808617.5	48.3423816318325	12.5222036304194	46.1774910261489	21.7812508427221
Bradi1g11843.1.v3.1	3	1	8812765.5	61.1028070189573	6.60537435542564	70.4244719011558	12.4027695213287
Bradi1g11850.1.v3.1	2	1	8818005	65.4044245934818	0.174691744392509	91.7892099287448	3.51698557207496
Bradi1g11860.1.v3.1	1	1	8819927.5	62.7044711014177	NA	83.6601307189542	NA
Bradi1g11870.1.v3.1	3	1	8827261.5	43.5115673587079	14.2859312379009	41.1145338262043	26.7778205940358
Bradi1g11882.2.v3.1	1	1	8835649	55.5232558139535	NA	64.9122807017544	NA
Bradi1g11890.1.v3.1	2	1	8839706	61.3220815752462	8.15509930482372	62.3809523809524	41.0795368117899
Bradi1g11900.4.v3.1	1	1	8843577.5	57.5822989746357	NA	61.4886731391586	NA
Bradi1g11910.1.v3.1	14	1	8846843	56.0887271882975	9.0502015368537	71.304285186419	24.456354659772
Bradi1g11920.1.v3.1	1	1	8855928.5	64.8449039881832	NA	87.1681415929203	NA
Bradi1g11930.1.v3.1	1	1	8859757	64.2647058823529	NA	86.3436123348018	NA
Bradi1g11940.1.v3.1	2	1	8868115	68.8771150946557	5.65010184766166	86.8691943127962	5.55899871389691
Bradi1g11960.1.v3.1	4	1	8884669.5	53.0030402675304	11.0406681687237	49.7169497169497	18.2705036285886
Bradi1g11971.1.v3.1	1	1	8889914	55.1980198019802	NA	60	NA
Bradi1g11980.1.v3.1	9	1	8898939	47.4727300659377	13.5211897174394	47.74199725027	22.078529992597
Bradi1g11986.1.v3.1	1	1	8905112.5	68.389662027833	NA	95.8333333333333	NA
Bradi1g11992.1.v3.1	2	1	8909665	53.0039525691699	18.3903660877766	67.3076923076923	24.4767731949189
Bradi1g12000.1.v3.1	7	1	8915477.5	51.3879612755752	13.3350988236757	57.9743606677841	23.4485562597203
Bradi1g12010.1.v3.1	6	1	8925145	59.038745297041	6.59948957279877	73.4277548371899	14.6201740087266
Bradi1g12021.1.v3.1	2	1	8930729	62.086617740328	2.850978686491	60.556464811784	1.38875308907337
Bradi1g12030.2.v3.1	3	1	8935174	65.3598219738684	3.92152411345671	88.6600972801317	5.39728704404094
Bradi1g12040.1.v3.1	7	1	8941106.5	50.8209982813226	10.1737324635457	53.4978254546048	21.5629233923166
Bradi1g12040.3.v3.1	6	1	8941182	51.8371348433471	10.9136935046616	53.9726538700669	21.8440973146938
Bradi1g12042.1.v3.1	1	1	8939393.5	59.2727272727273	NA	65.2173913043478	NA
Bradi1g12045.1.v3.1	1	1	8939968	60.2209944751381	NA	65.2892561983471	NA
Bradi1g12060.1.v3.1	1	1	8957290.5	65.7681940700809	NA	82.9268292682927	NA
Bradi1g12063.1.v3.1	3	1	8959471	55.9093540589206	10.3082343605178	61.2731836696031	18.5518088381925
Bradi1g12063.2.v3.1	4	1	8959523.5	54.2196203351332	12.0140478209014	53.2256387403446	22.1692814234933
Bradi1g12063.3.v3.1	3	1	8959471	58.0209663077823	11.179313316832	60.8193701723114	18.6538938730435
Bradi1g12064.1.v3.1	2	1	8964286.5	71.793036408625	2.63821565055638	84.8785166240409	4.74720025732659
Bradi1g12080.1.v3.1	3	1	8978083.5	64.2868154166032	16.9479742245335	79.8304738562092	31.7783268086692
Bradi1g12090.1.v3.1	1	1	8981655.5	66.2013225569434	NA	78.8079470198676	NA
Bradi1g12095.1.v3.1	2	1	8984337.5	37.4883315069605	8.0686339352489	39.5074162241348	9.82776134262204
Bradi1g12100.1.v3.1	2	1	8992532	54.2353351955308	6.38470019604889	70.5019556714472	25.3986855563095
Bradi1g12110.2.v3.1	13	1	8998986	48.4621166667122	9.97343700186392	51.7623626208309	17.699511134517
Bradi1g12117.1.v3.1	21	1	9007076.5	47.233689611546	5.76898327677025	47.2778343368331	16.0605243165013
Bradi1g12117.2.v3.1	19	1	9007076.5	47.6937985894995	5.8775202256946	47.0427819947836	16.8931705115021
Bradi1g12130.1.v3.1	1	1	9015879	61.25	NA	73.0337078651685	NA
Bradi1g12140.1.v3.1	30	1	9047694.5	43.603447099119	5.5591060021612	38.4082690911935	14.1412325412416
Bradi1g12140.2.v3.1	25	1	9048999	42.7247554685534	5.84320151753001	37.221550716539	14.3213884328275
Bradi1g12140.3.v3.1	22	1	9049668.5	43.6200852372537	5.84070345972706	37.7183107807975	15.0161986223796
Bradi1g12150.1.v3.1	5	1	9068753.5	67.4362595442803	3.39378145270212	94.6083748625175	3.63496763709432
Bradi1g12157.2.v3.1	4	1	9074621	55.0355977106392	9.43645702795702	52.7810361017774	17.9110292300628
Bradi1g12170.1.v3.1	3	1	9080854	54.8550724637681	17.4947106958487	52.8079136310844	35.1868871406331
Bradi1g12170.3.v3.1	2	1	9080745.5	60.5769230769231	20.3973109957658	64.5121951219512	34.665478784999
Bradi1g12180.1.v3.1	8	1	9085339.5	50.6760774650077	13.7548268168042	50.5543659771601	21.8383632408861
Bradi1g12190.1.v3.1	3	1	9097688.5	66.4087421623617	2.79803026808906	96.0595763027417	2.74531987774333
Bradi1g12200.2.v3.1	9	1	9103931	52.1039194561312	15.1405778335595	50.2527235236333	20.5184934866221
Bradi1g12216.1.v3.1	21	1	9122883.5	41.4311098549638	11.2551307065108	38.5199603564737	16.6332400484294
Bradi1g12216.2.v3.1	21	1	9122883.5	41.4914565742967	11.2795018595999	38.6022513373822	16.5208196651373
Bradi1g12216.3.v3.1	22	1	9122883.5	41.6607121227163	11.0094596601964	40.0018550207242	18.065874050429
Bradi1g12216.4.v3.1	22	1	9122883.5	41.7183158093522	11.0319399424335	40.0804055025005	17.9605822044191
Bradi1g12222.1.v3.1	2	1	9117726.5	53.1212912413957	2.0140710596341	23.828125	33.6980575409214
Bradi1g12226.1.v3.1	1	1	9118944	41.3223140495868	NA	40.7407407407407	NA
Bradi1g12230.1.v3.1	5	1	9147393	60.4282473197842	8.66854000793169	48.4008620689655	16.4789734212571
Bradi1g12240.1.v3.1	4	1	9159158.5	65.8608460809635	5.60283857917877	89.4967458442151	4.58126187191617
Bradi1g12250.1.v3.1	4	1	9181958	51.0716220783356	13.6283017139643	44.6913694164778	29.2938779155972
Bradi1g12250.2.v3.1	5	1	9181022.5	50.814504391537	11.6845747917094	46.3612221160281	24.8309468899291
Bradi1g12250.3.v3.1	5	1	9179081.5	48.8269267517854	13.4882520736901	43.6945554493615	25.4969641722653
Bradi1g12270.1.v3.1	1	1	9187690	54.5112781954887	NA	52.8089887640449	NA
Bradi1g12280.1.v3.1	5	1	9194980.5	49.5692948285003	8.05702877780283	53.0533890123706	12.6272360884197
Bradi1g12290.1.v3.1	4	1	9197988	56.6574244275199	14.9661098097054	66.5686204504651	25.1595728338295
Bradi1g12290.2.v3.1	4	1	9197988	56.5592486859798	15.0645836651588	64.859273459428	26.9139276692255
Bradi1g12290.3.v3.1	5	1	9197669	50.8725002708072	18.4040098818947	60.0003731101161	26.3051303598268
Bradi1g12300.1.v3.1	13	1	9204960	45.2326630130898	9.59730045837209	39.9966300311351	16.7183771238551
Bradi1g12300.3.v3.1	13	1	9204960	45.2082429886698	9.64264893225069	40.1431501776553	16.5997435295668
Bradi1g12306.1.v3.1	4	1	9210026	43.1815738173246	2.05128909174208	49.0263405798711	5.26424784275263
Bradi1g12312.1.v3.1	4	1	9218270.5	55.6926744299218	12.4422510369412	65.2258158508158	17.002730959549
Bradi1g12314.1.v3.1	1	1	9220499	51.3392857142857	NA	60	NA
Bradi1g12316.1.v3.1	2	1	9225016	50.7983138417921	4.67817087808679	60.2291877317155	2.95521539828553
Bradi1g12320.1.v3.1	11	1	9229591	44.8030843210933	8.67871062540837	43.4738278847731	12.7253573384634
Bradi1g12325.1.v3.1	2	1	9233591.5	48.5168763318897	1.5287350153514	47.7357320099255	5.92179996651263
Bradi1g12330.5.v3.1	8	1	9238894	49.2498101890335	8.08424148169979	41.6352443113377	15.1981098793679
Bradi1g12340.2.v3.1	14	1	9249012	46.6351684827023	10.9648335833932	47.1231188088867	17.6735926207442
Bradi1g12350.1.v3.1	5	1	9256650.5	68.8496390866294	1.04536424716926	95.7308424779355	2.6700974899104
Bradi1g12360.1.v3.1	1	1	9264358.5	69.5145631067961	NA	94.7674418604651	NA
Bradi1g12370.1.v3.1	1	1	9268336.5	70.0215672178289	NA	93.9524838012959	NA
Bradi1g12377.1.v3.1	7	1	9277057.5	54.2843469796947	7.57470060174559	63.0474365622221	12.8358085839961
Bradi1g12377.2.v3.1	7	1	9277057.5	54.0217764506445	7.26633605135373	62.6988176295324	12.6570021775767
Bradi1g12390.1.v3.1	2	1	9287365	44.9415204678362	10.1310620696318	42.2222222222222	3.14269680527351
Bradi1g12397.1.v3.1	7	1	9289645	53.4356633822095	7.27807201730773	62.3791534385274	11.5260011703322
Bradi1g12410.1.v3.1	7	1	9298786.5	52.8725003281581	8.21181396155191	60.7585816742833	12.889976144262
Bradi1g12420.1.v3.1	2	1	9303682	54.7648190243049	18.2495123103924	74.2078285181733	26.9201416695904
Bradi1g12431.2.v3.1	23	1	9310034.5	46.8087041134922	9.70011416306051	46.0172229479517	15.6604035276937
Bradi1g12440.1.v3.1	2	1	9319352.5	63.1115383584442	4.50631334653373	83.7089624297753	16.6860937897185
Bradi1g12451.1.v3.1	3	1	9322258.5	64.8220961428509	2.15770650159417	77.0892938618857	15.5028771430044
Bradi1g12460.1.v3.1	2	1	9325905	60.4327185419623	8.38758442073188	66.0898308380323	36.4896246795469
Bradi1g12470.1.v3.1	2	1	9337534	53.3567189423433	12.5556585952739	61.2301204549023	23.0177286480321
Bradi1g12470.2.v3.1	2	1	9337534	53.3567189423433	12.5556585952739	61.2301204549023	23.0177286480321
Bradi1g12475.1.v3.1	2	1	9343638	56.1197196089282	20.3549185028889	54.654255319149	11.0955585345761
Bradi1g12476.1.v3.1	2	1	9349343	57.571826201821	9.20369679338441	64.0457733480989	25.4756817437457
Bradi1g12477.1.v3.1	2	1	9357697	56.8709907341411	8.26805897745211	61.3556883355648	25.1693331198313
Bradi1g12480.1.v3.1	6	1	9364390.5	54.7408640089514	8.99511000364827	65.9798983696043	18.8371780007145
Bradi1g12490.4.v3.1	23	1	9379664.5	43.9892421685536	4.84616537927427	41.3907064652382	13.3897309415762
Bradi1g12490.5.v3.1	18	1	9382668.5	43.7376339749217	5.69149113702999	41.4139273214199	15.0884000761634
Bradi1g12497.3.v3.1	7	1	9394856.5	52.2975257204637	8.86026129263092	41.8438781451926	16.770012407596
Bradi1g12503.1.v3.1	2	1	9401487	58.2095750689392	7.1347330292154	58.1288308349211	7.99129194412745
Bradi1g12520.3.v3.1	4	1	9419028.5	65.898372447388	8.05449700038354	87.9770640543667	3.90076353653287
Bradi1g12530.3.v3.1	13	1	9424607.5	46.2900849354492	5.08086620682073	45.977505574417	18.9023568041404
Bradi1g12540.1.v3.1	13	1	9433838.5	48.9583992021525	10.7592201702483	45.3011752877504	17.8597534580831
Bradi1g12560.1.v3.1	1	1	9462031.5	72.5069897483691	NA	94.3977591036415	NA
Bradi1g12580.1.v3.1	1	1	9473168.5	74.0359897172237	NA	90	NA
Bradi1g12590.1.v3.1	1	1	9475901	71.2550607287449	NA	89.6341463414634	NA
Bradi1g12610.1.v3.1	4	1	9483101.5	50.1485575569307	4.64674121710949	55.2780292636725	13.2312938233423
Bradi1g12615.1.v3.1	1	1	9487313	70.5445544554455	NA	82.2222222222222	NA
Bradi1g12620.1.v3.1	1	1	9496082	72.9249011857708	NA	88.7573964497041	NA
Bradi1g12630.1.v3.1	2	1	9502567	64.7310688509565	7.944724202643	81.6860465116279	9.4554976554015
Bradi1g12640.1.v3.1	1	1	9509341.5	68.2092555331992	NA	78.7878787878788	NA
Bradi1g12650.1.v3.1	4	1	9519482.5	47.9164520596065	6.90520553708552	51.9866486170834	13.8138594889259
Bradi1g12650.2.v3.1	3	1	9519482.5	49.3495956539435	7.69411410704058	51.3261135000266	16.840909450635
Bradi1g12660.1.v3.1	11	1	9529743.5	44.1039099607663	8.3602258522578	44.0937220240132	20.1519021010367
Bradi1g12673.1.v3.1	1	1	9551681.5	74.8953974895397	NA	94.9367088607595	NA
Bradi1g12677.1.v3.1	5	1	9560501.5	55.1086670065848	6.07797957784992	68.0099598980345	10.605582527811
Bradi1g12690.1.v3.1	5	1	9571840.5	58.5066636700641	4.51027996636056	71.4941530731004	5.8439714910975
Bradi1g12693.1.v3.1	1	1	9573164.5	50.5119453924915	NA	49.4845360824742	NA
Bradi1g12697.1.v3.1	2	1	9577574	66.5008650519031	12.0195919120378	86.7704280155642	18.7094401247803
Bradi1g12703.1.v3.1	3	1	9587103.5	59.0529293791788	5.67986003517201	62.9510095994704	4.7473499307494
Bradi1g12710.1.v3.1	3	1	9594634	66.4825557231262	4.28373453690266	93.540190715332	6.28903665271579
Bradi1g12715.1.v3.1	3	1	9600045	46.0371875176344	7.36929453032955	54.9367769706753	27.3690271294842
Bradi1g12720.1.v3.1	2	1	9602663.5	62.3204851551454	2.43875283190688	72.3102310231023	1.44688516282393
Bradi1g12727.1.v3.1	2	1	9609068.5	67.0450560341542	3.43607427253418	86.6971011184662	0.768278538792046
Bradi1g12740.1.v3.1	3	1	9617950	60.3538715366672	8.85876630193107	63.1153819919934	8.61670113511387
Bradi1g12740.2.v3.1	4	1	9617950	57.7934676025437	9.05202578035223	63.4240632857326	6.88839767978187
Bradi1g12750.1.v3.1	7	1	9625089	46.2610428176199	10.8360904149785	44.563217013941	19.6586985287171
Bradi1g12750.4.v3.1	5	1	9626150	44.3644152808637	4.21972248206102	41.2883757491601	7.82401853580386
Bradi1g12760.2.v3.1	3	1	9631297	60.321237403356	7.64062206585342	80.2620841180163	10.141134014235
Bradi1g12780.4.v3.1	3	1	9672180.5	56.374298827129	10.8770867834508	70.6870534614437	17.9667410632823
Bradi1g12783.1.v3.1	2	1	9675853.5	50.9790990259741	4.13961660658111	54.3828264758497	20.9981620173465
Bradi1g12787.1.v3.1	2	1	9677379.5	67.5785220258311	8.33859777908331	79.6	0.565685424949236
Bradi1g12800.1.v3.1	2	1	9683773.5	48.3052189752119	8.19273953334852	63.5869565217392	16.1404808749103
Bradi1g12810.1.v3.1	3	1	9689497.5	61.8612270115971	9.454965261287	78.1308063916759	24.9190896690261
Bradi1g12820.1.v3.1	6	1	9698738	51.7939631767628	12.0916281559513	54.5722123548081	27.7830962235023
Bradi1g12830.2.v3.1	3	1	9703923	64.7161260468878	5.12278222567014	76.8298542460372	9.23652945375155
Bradi1g12837.1.v3.1	2	1	9707753	54.6142850335922	11.543761631969	57.0326797385621	22.4240660282165
Bradi1g12850.1.v3.1	2	1	9714627	70.7478236049664	3.76006831268886	88.4013467016908	1.39176738906816
Bradi1g12851.1.v3.1	3	1	9728685.5	44.3025228739514	3.12526345098364	46.6269841269841	12.5999874773481
Bradi1g12853.1.v3.1	3	1	9732357.5	47.5556231324809	7.56269708091406	44.0352644442883	5.0384778834275
Bradi1g12856.1.v3.1	3	1	9742231.5	44.3041811009037	8.10285700254456	42.4820915133881	11.0576319957781
Bradi1g12860.1.v3.1	2	1	9750783.5	67.0353448715118	0.935811274182689	92.5073099415205	3.15303462371195
Bradi1g12870.2.v3.1	4	1	9757518.5	52.3043555977882	12.2995666246909	58.1586793637173	20.551707126392
Bradi1g12875.1.v3.1	1	1	9763638	46.875	NA	50	NA
Bradi1g12890.1.v3.1	7	1	9770997	48.2631941292091	7.65103461927836	49.3398820841217	19.5212521558828
Bradi1g12890.2.v3.1	7	1	9770997	48.4049040961434	7.56405281640949	49.8411352169538	19.081848940963
Bradi1g12900.1.v3.1	2	1	9775620	71.9521946876858	3.72239161428682	90.5948978511697	2.74699045935703
Bradi1g12910.1.v3.1	10	1	9790874	49.689883360989	11.6783584167099	50.6933931204143	25.8511078207629
Bradi1g12920.2.v3.1	2	1	9797198	59.9237904374925	20.1804852241116	67.186603285292	30.2938569129146
Bradi1g12940.1.v3.1	6	1	9804959.5	52.3123458981651	11.2528973051074	51.1433011433012	13.5643810398201
Bradi1g12970.1.v3.1	1	1	9837523.5	71.6521739130435	NA	93.717277486911	NA
Bradi1g12980.3.v3.1	3	1	9840084.5	49.7501360380371	13.4825073475787	52.4669377503121	29.1301540596217
Bradi1g12990.2.v3.1	2	1	9843594.5	64.1112182577949	7.47792127966484	68.1234585811693	30.0107484166727
Bradi1g13000.1.v3.1	2	1	9846774	67.8986047502397	4.00661207361004	73.9142062473257	20.7941435759715
Bradi1g13000.2.v3.1	2	1	9846774	68.0931263858093	3.73151693841237	74.4459293908007	20.0421734950414
Bradi1g13010.1.v3.1	2	1	9848112.5	65.552300899983	2.4824983360557	75.3127299484916	3.48610407207497
Bradi1g13020.1.v3.1	1	1	9852155	64.8936170212766	NA	75.1592356687898	NA
Bradi1g13030.2.v3.1	3	1	9858898	72.8620526746105	3.78658899372436	75.9212622153343	16.0126355062299
Bradi1g13040.1.v3.1	5	1	9863922	65.3019393166997	6.25249323983526	87.0063331532681	11.5871079226553
Bradi1g13060.1.v3.1	1	1	9882301.5	66.0639777468706	NA	90.7949790794979	NA
Bradi1g13070.1.v3.1	1	1	9903018	68.8920454545455	NA	94.017094017094	NA
Bradi1g13090.1.v3.1	3	1	9915965.5	65.3278815824897	2.76161067016568	95.9727523324851	2.32361224627529
Bradi1g13097.1.v3.1	2	1	9930833.5	71.2569962686567	1.33571943274509	87.3911913732623	5.19053308263482
Bradi1g13110.2.v3.1	3	1	9936658	71.3166625148216	5.71313822197199	81.7365005340658	6.99613058148877
Bradi1g13115.1.v3.1	1	1	9940454.5	68.8524590163934	NA	87.1287128712871	NA
Bradi1g13121.1.v3.1	1	1	9945076.5	60	NA	64.6341463414634	NA
Bradi1g13127.1.v3.1	1	1	9951884	70.3448275862069	NA	88.5416666666667	NA
Bradi1g13140.1.v3.1	1	1	9959869.5	79.3313069908815	NA	99.0909090909091	NA
Bradi1g13150.1.v3.1	15	1	9968457	43.2690077515966	7.82793239454322	45.5218543661258	18.8870080338278
Bradi1g13150.2.v3.1	14	1	9968457	43.4433418770374	7.87425294851031	46.1218819656682	19.2651606577459
Bradi1g13166.1.v3.1	2	1	9977981	69.2279005524862	1.79902029136134	92.4621212121212	0.053568695544457
Bradi1g13170.2.v3.1	4	1	9987454.5	49.4999598484112	14.9153989995784	49.9560303008579	26.7843025767333
Bradi1g13180.1.v3.1	7	1	10000460	46.961808108108	3.04113685895523	38.4946906326439	10.1651266666468
Bradi1g13180.2.v3.1	6	1	10001132	46.2796157125214	3.57228385041505	37.1629852612262	10.3449481082264
Bradi1g13185.1.v3.1	1	1	10003890.5	71.1026615969582	NA	76.1363636363636	NA
Bradi1g13200.3.v3.1	1	1	10010314.5	68.5714285714286	NA	90.728476821192	NA
Bradi1g13207.1.v3.1	3	1	10017654.5	65.2483358934972	3.88466881770146	78.5434173669468	11.0687861492835
Bradi1g13226.1.v3.1	7	1	10030529	51.6883945795615	12.9226963228686	50.6521766477612	21.7122314482454
Bradi1g13232.1.v3.1	2	1	10035319.5	67.5534455079355	0.501853407566503	95.1852531181218	0.713332226068588
Bradi1g13240.1.v3.1	1	1	10044120	71.4695752009185	NA	93.448275862069	NA
Bradi1g13250.1.v3.1	3	1	10053663	52.9717634180109	12.2033772004054	46.4272030651341	18.2713056683111
Bradi1g13261.2.v3.1	2	1	10056298	59.8145517253704	11.3178910673755	70.9008503128509	23.4095113585503
Bradi1g13270.1.v3.1	1	1	10057729	67.3366834170854	NA	71.969696969697	NA
Bradi1g13280.1.v3.1	2	1	10065421.5	65.1135190918473	16.3386179884074	72.4537037037037	21.2786762857063
Bradi1g13290.6.v3.1	13	1	10068304	48.7516651158084	3.69255545020746	50.6179540060978	11.7077919724513
Bradi1g13300.1.v3.1	1	1	10071442	60.2857142857143	NA	59.8290598290598	NA
Bradi1g13310.1.v3.1	3	1	10079593.5	47.5310632542989	0.831753069238329	40.4251655795599	8.24625549047359
Bradi1g13322.1.v3.1	2	1	10086675	63.4048177916874	16.1843073527855	64.511049428846	12.2028195984632
Bradi1g13340.1.v3.1	6	1	10106015	46.518249018249	8.31841947251841	47.9390054390054	30.1163339898812
Bradi1g13340.2.v3.1	6	1	10106015	45.92555105713	9.35393200182458	46.5501165501165	32.4127529544014
Bradi1g13340.3.v3.1	3	1	10106614.5	49.9123974273675	9.0476157067763	67.0707070707071	28.7884104150806
Bradi1g13350.2.v3.1	4	1	10109795.5	53.039564016444	10.2493581183127	57.3645762326744	15.2545707134481
Bradi1g13352.1.v3.1	2	1	10115869	50.1838235294118	0.259965728377387	53.8888888888889	5.49971940922872
Bradi1g13354.1.v3.1	2	1	10150855	52.2237745954127	13.6909835500434	51.5641293013555	7.88951257423987
Bradi1g13356.1.v3.1	1	1	10154598	67.7049180327869	NA	65.6019656019656	NA
Bradi1g13361.1.v3.1	2	1	10157685.5	69.5260065028686	1.15166490099882	77.3692883227932	11.2455612167862
Bradi1g13373.1.v3.1	1	1	10165023	58.2781456953642	NA	59.4059405940594	NA
Bradi1g13380.1.v3.1	10	1	10171487	42.6484239058048	5.8422895501764	43.9495517922937	11.7050298302274
Bradi1g13380.2.v3.1	9	1	10171487	43.5859680824732	5.33950029502379	46.2687327606683	9.67597202592756
Bradi1g13387.2.v3.1	4	1	10182183	36.0439533233651	7.42364542146462	37.0010966529954	13.4261345958396
Bradi1g13400.1.v3.1	5	1	10185854	62.5049654747395	3.38873700026594	80.6505448064032	4.03787679650115
Bradi1g13406.1.v3.1	3	1	10192090.5	59.9230887555761	5.57031056318115	76.0606060606061	2.92231841242213
Bradi1g13412.1.v3.1	2	1	10192835.5	61.8823423908169	6.0177951335847	82.5198412698413	0.0280597929042016
Bradi1g13420.2.v3.1	13	1	10196317.5	44.8796784894658	8.01391079862738	44.0276691244495	13.0969586807994
Bradi1g13425.1.v3.1	8	1	10200378	46.8506650526808	5.63184777684269	52.7368847627468	15.7822430165866
Bradi1g13430.2.v3.1	10	1	10204780	46.5990673269889	9.53764146602475	46.2342285282953	14.5815067680849
Bradi1g13440.1.v3.1	14	1	10211616	47.8735667145668	8.24119619129744	42.1768854973567	14.6359629198466
